YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,LAST_FLAG,PREVIOUS_FLAG,BENEFICIAL_OWNER,BO_COUNTRY,COMMERCIAL_OPERATOR,REGISTERED_OWNER,RO_COUNTRY,PLACE,COUNTRY,ARRIVAL
2016,9111577,Papa,Bulk Carrier,36097,,1995,Comoros,,M Pallonji & Company Private Limited  ,India,M Pallonji & Company Private Limited  ,M Pallonji Shipping Singapore Private Limited  ,Singapore,Gadani,Pakistan,20-04-2016
2016,7626712,Alicorn,Tug,571,,1976,Comoros,,Ocean Sparkle Limited  ,India,Ocean Sparkle Limited  ,Synergy Maritime Incorporated  ,Panama,Gadani,Pakistan,21-06-2016
2016,8116867,Apj Akhil,Bulk Carrier,27997,,1989,India,,Apeejay Shipping Limited  ,India,Apeejay Shipping Limited  ,Apeejay Shipping Limited  ,India,Gadani,Pakistan,27-07-2016
2016,7502459,Halani 2,Tug/Supply,637,,1975,India,,Bhambhani Shipping Limited ,India,Bhambhani Shipping Limited ,Bhambhani Shipping Limited ,India,Alang,India,02-10-2016
2016,8211849,Vestfonn,Support,3753,,1983,India,,BJ Services Company Middle East Limited  ,India,BJ Services Company Middle East Limited  ,Baker Hughes Oilfield Services India Private Limited  ,Bahamas,Alang,India,28-04-2016
2016,7375234,Maratha Deep,Bulk Carrier,21164,,1974,India,,Chowgule & Company Private Limited  ,India,Chowgule & Company Private Limited  ,Chowgule & Company Private Limited  ,India,Alang,India,14-04-2016
2016,9106754,Era Majestic,Fully Cellular Containership,7944,,1995,India,,Era Shipping Private Limited ,India,Era Shipping Private Limited ,Era Shipping Private Limited ,India,Chittagong,Bangladesh,22-11-2016
2016,9411458,Era Iris,General Cargo,4422,,2007,India,,Era Shipping Private Limited ,India,Era Shipping Private Limited ,Era Shipping Private Limited ,India,Alang,India,16-11-2016
2016,8311766,Samudrika 11, Anchor Handling Tug/Supply,950,,1986,India,,Oil and Natural Gas Corporation Limited (ONGC)  ,India,Oil and Natural Gas Corporation Limited (ONGC)  ,Oil and Natural Gas Corporation Limited (ONGC)  ,India,Alang,India,09-04-2016
2016,7416997,Anweshak ,Research/Supply Ship,789,,1974,India,,Raj Shipping Agencies Limited  ,India,Raj Shipping Agencies Limited  ,Raj Shipping Agencies Limited  ,India,Alang,India,19-06-2016
2016,9112325,Sanmar Paragon,Bulk Carrier,38560,,1996,India,,Sanmar Shipping Limited  ,India,Sanmar Shipping Limited  ,Sanmar Shipping Limited  ,India,Chittagong,Bangladesh,30-09-2016
2016,8219138,Nand Heera,Tug/Supply,1313,,1984,India,,TAG Offshore Limited ,India,TAG Offshore Limited ,TAG Offshore Limited ,India,Alang,India,30-10-2016
2016,8200474,Chennai Jayam,Bulk Carrier,24681,,1983,India,,The India Cements Limited  ,India,The India Cements Limited  ,The India Cements Limited  ,India,Chittagong,Bangladesh,15-06-2016
2016,8511665,Goa,Bulk Carrier,28029,,1998,India,,The Shipping Corporation of India Limited  ,India,The Shipping Corporation of India Limited  ,The Shipping Corporation of India Limited  ,India,Alang,India,08-07-2016
2016,9087738,Aarti Prem ,Bulk Carrier,35889,,1994,Liberia,,Mercator Limited  ,India,Mercator Limited  ,Mercator Lines (Singapore) Limited  ,Singapore,Gadani,Pakistan,31-03-2016
2016,8316429,Bao,General Cargo,17384,,1984,Niue,,Doehle Danautic India Private Limited ,India,Doehle Danautic India Private Limited ,Novatic Trading FZE ,India,Alang,India,24-02-2016
2016,8512607,Cagayan,General Cargo With Container Capacity,5954,,1986,Niue,,Elektrans Shipping Private Limited  ,India,Elektrans Shipping Private Limited  ,Novatic Trading FZE  ,India,Alang,India,23-07-2016
2016,7506467,Discoverer,Drill Ship,5897,,1977,Palau,,Jindal Drilling & Industries Limited ,India,Jindal Drilling & Industries Limited ,Venus Drilling Private Limited ,Singapore,Alang,India,04-11-2016
2016,7724344,Span Asia 17,General Cargo With Container Capacity,9754,,1981,Palau,,Prayati Shipping Private Limited  ,India,Prayati Shipping Private Limited  ,Best Oasis Limited  ,Hong Kong,Chittagong,Bangladesh,22-05-2016
2016,8913588,Prude,Product Tanker,28223,,1991,Palau,,Seven Islands Shipping Limited ,India,Seven Islands Shipping Limited ,Seven Islands Shipping Limited ,India,Gadani,Pakistan,26-10-2016
2016,9124902,The Guide,Bulk Carrier,37846,,1996,Panama,,Merali family ,India,Merali family ,Tutbury Trading S.A. ,Panama,Gadani,Pakistan,10-11-2016
2016,9052604,The Opener,Bulk Carrier,38267,,1994,Panama,,Merali Group ,India,Merali Group ,Nilsar Trading Incorporated ,Panama,Alang,India,14-03-2016
2016,9077226,The Creator,Bulk Carrier,36074,,1995,Panama,,SNP Shipping Services Private Limited  ,India,SNP Shipping Services Private Limited  ,Dasari World S.A.  ,Panama,Gadani,Pakistan,24-03-2016
2016,9055620,The Forgiver,Bulk Carrier,38267,,1994,Panama,,SNP Shipping Services Private Limited  ,India,SNP Shipping Services Private Limited  ,Goldbell Business Corporation  ,Panama,Gadani,Pakistan,22-09-2016
2016,8406793,Saga G,General Cargo With Container Capacity,10097,,1985,St. Kitts-Nevis,,Pelmar Shipping & Engineering Private Limited ,India,Pelmar Shipping & Engineering Private Limited ,Taymouth Limited ,St. Vincent & Grenadines,Chittagong,Bangladesh,08-12-2016
2016,8021830,Aces,Floating Production Tanker,88122,,1982,Djibouti,,PT Sinar Mentari Prima ,Indonesia,PT Sinar Mentari Prima ,PT Sinar Mentari Prima ,Indonesia,Gadani,Pakistan,10-10-2016
2016,8755601,Ismaya,Pontoon,9639,,1951,Indonesia,,P.T. Jawa Tirtamarin  ,Indonesia,P.T. Jawa Tirtamarin  ,P.T. Jawa Tirtamarin  ,Indonesia,Chittagong,Bangladesh,02-08-2016
2016,9009138,Posh,Product Tanker,25803,,1991,Indonesia,,P.T. Kourion Bumi Tanker ,Indonesia,P.T. Kourion Bumi Tanker ,P.T. Kourion Bumi Tanker ,Indonesia,Gadani,Pakistan,30-04-2016
2016,8214384,Port Numbay,General Cargo With Container Capacity,6405,,1983,Indonesia,,P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL) ,Indonesia,P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL) ,P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL) ,Indonesia,Chittagong,Bangladesh,25-03-2016
2016,8801333,Madison,Fully Cellular Containership,12129,,1990,Indonesia,,P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL)  ,Indonesia,P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL)  ,P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL)  ,Indonesia,Chittagong,Bangladesh,27-04-2016
2016,9129457,Hijau Muda,General Cargo With Container Capacity,7405,,1996,Indonesia,,P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL)  ,Indonesia,P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL)  ,P.T. Pelayaran Nusantara Salam Pacific Indonesia Lines (SPIL)  ,Indonesia,Chittagong,Bangladesh,05-06-2016
2016,8222977,Kedung Mas ,General Cargo With Container Capacity,5524,,1983,Indonesia,,P.T. Pelayaran Tempuran Emas Tbk.  ,Indonesia,P.T. Pelayaran Tempuran Emas Tbk.  ,P.T. Pelayaran Tempuran Emas Tbk.  ,Indonesia,Chittagong,Bangladesh,16-05-2016
2016,9004190,Amazon,Fully Cellular Containership,12129,,1991,Indonesia,,P.T. Salam Pacific Indonesia Lines (SPIL) ,Indonesia,P.T. Salam Pacific Indonesia Lines (SPIL) ,P.T. Salam Pacific Indonesia Lines (SPIL) ,Indonesia,Chittagong,Bangladesh,09-12-2016
2016,9141091,Hijau Semangat,General Cargo With Container Capacity,7451,,1997,Indonesia,,P.T. Salam Pacific Indonesia Lines (SPIL) ,Indonesia,P.T. Salam Pacific Indonesia Lines (SPIL) ,P.T. Salam Pacific Indonesia Lines (SPIL) ,Indonesia,Chittagong,Bangladesh,27-11-2016
2016,8917821,Jelita Bangsa,Crude Oil Tanker,51647,,1992,Indonesia,,P.T. Trada International ,Indonesia,PT Trada Maritime Tbk ,PT Trada Shipping,Indonesia,Gadani,Pakistan,22-01-2016
2016,7925730,Lentera Bangsa,Floating Storage Tanker,67959,,1983,Indonesia,,P.T. Trada International ,Indonesia,PT Trada Maritime Tbk ,P.T. Trada Offshore Services ,Indonesia,Gadani,Pakistan,13-10-2016
2016,8028060,Victory Union,Bulk Carrier,35622,,1983,Indonesia,,PT Jaya Samudra Karunia Shipping ,Indonesia,PT Jaya Samudra Karunia Shipping ,PT Jaya Samudra Karunia Shipping ,Indonesia,Chittagong,Bangladesh,21-11-2016
2016,8131178,Musi River,General Cargo With Container Capacity,5014,,1983,Indonesia,,PT. Meratus Line ,Indonesia,PT. Meratus Line ,PT. Meratus Line ,Indonesia,Alang,India,11-11-2016
2016,8115617,Marina Star 3,Fully Cellular Containership,9909,,1983,Indonesia,,PT. Meratus Line  ,Indonesia,PT. Meratus Line  ,P.T. Meratus Tongkang Services  ,Indonesia,Chittagong,Bangladesh,26-06-2016
2016,8806199,Martha Petrol,Product Tanker,25740,,1988,Indonesia,,PT. Waruna Nusa Sentana ,Indonesia,PT. Waruna Nusa Sentana ,PT. Waruna Nusa Sentana ,Indonesia,Chittagong,Bangladesh,01-03-2016
2016,8613188,Straits Voyager,Vehicle Carrier,38659,,1987,Malaysia,,P.T. Salam Pacific Indonesia Lines (SPIL) ,Indonesia,P.T. Salam Pacific Indonesia Lines (SPIL) ,P.T. Salam Pacific Indonesia Lines (SPIL) ,Indonesia,Chittagong,Bangladesh,16-12-2016
2016,8320145,Ocean Blessing 1,Bulk Carrier,25768,,1986,Comoros,,Islamic Republic of Iran Shipping Lines (IRISL)  ,Iran,Islamic Republic of Iran Shipping Lines (IRISL)  ,Prosper Metro Investment Limited  ,Iran,Alang,India,08-04-2016
2016,9119490,Ajya,General Cargo With Container Capacity,8944,,1997,Palau,,Ajyal Company for Shipping and Maritime Services Limited  ,Iraq,Ajyal Company for Shipping and Maritime Services Limited  ,Ajyal Company for Shipping and Maritime Services Limited  ,Iraq,Alang,India,09-04-2016
2016,9119139,Cape Carmel ,Bulk Carrier,92194,,1996,Liberia,,XT Management Limited  ,Israel,XT Management Limited  ,Ariel Maritime International Company Limited  ,Liberia,Gadani,Pakistan,06-03-2016
2016,8705694,Palladio,Passenger Ro/Ro,11193,,1989,Italy,,Siremar Compagnia Delle Isole S.p.A. ,Italy,Siremar Compagnia Delle Isole S.p.A. ,Siremar Compagnia Delle Isole S.p.A. ,Italy,Aliaga,Turkey,11-03-2016
2016,9153771,Riruccia,Bulk Carrier,38440,,1997,Malta,,Cafiero Mattioli Group (CA.FI.MA.) ,Italy,Augustea Atlantica S.p.A. ,Augustea Med Limited ,Malta,Chittagong,Bangladesh,01-02-2016
2016,9008469,Gas Ice,Liquefied Petroleum Gas Carrier,2985,,1991,Malta,,Finaval S.p.A. di Navigazione ,Italy,Fingas S.r.l. ,Semichlaus Exports Limited ,Malta,Aliaga,Turkey,02-12-2016
2016,8841486,Lucky Sea,General Cargo,2241,,1986,Panama,,Novamar Limited S.N.C. ,Italy,Novamar Limited S.N.C. ,Nectargold Limited ,Cyprus,Aliaga,Turkey,03-08-2016
2016,9087221,Zena A.,Bulk Carrier,25503,,1994,Panama,,Vittorio Bogazzi & Figli S.p.A.,Italy,Vittorio Bogazzi & Figli S.p.A.,Calmwaters-Transportes Maritimos Limitada ,Switzerland,Alang,India,13-01-2016
2016,9102485,Dubai Castle,General Cargo With Container Capacity,30928,,1997,Panama,,Vittorio Bogazzi & Figli S.p.A. ,Italy,Navalmar (UK) Limited ,Navalmar (UK) Limited ,United Kingdom,Gadani,Pakistan,26-10-2016
2016,7420352,Ema,Pipe Layer,33812,,1976,St. Kitts-Nevis,,SAIPEM (Societa Azionaria Italiana Perforazioni e Montaggi) S.p.A. ,Italy,SAIPEM (Portugal) Comercio Maritimo Sociedade Unipessoal Limitada ,SAIPEM (Portugal) Comercio Maritimo Sociedade Unipessoal Limitada ,Portugal,Alang,India,09-01-2016
2016,8757790,Toro,Semi-Sub Pontoon,40282,,1975,St. Kitts-Nevis,,SAIPEM (Societa Azionaria Italiana Perforazioni e Montaggi) S.p.A.  ,Italy,SAIPEM (Portugal) Comercio Maritimo Sociedade Unipessoal Limitada  ,SAIPEM (Portugal) Comercio Maritimo Sociedade Unipessoal Limitada  ,Madeira,Alang,India,26-06-2016
2016,8214176,Atlantic Compass,Roll On Roll Off With Container Capacity,57255,,1984,Sweden,,Grimaldi Group S.p.A.  ,Italy,Atlantic Container Line (ACL)  ,Atlantic Container Line (ACL)  ,United States of America,Alang,India,21-06-2016
2016,8214164,Atlantic Concert,Roll On Roll Off With Container Capacity,57255,,1984,Sweden,,Grimaldi Group S.p.A.  ,Italy,Atlantic Container Line (ACL)  ,Atlantic Container Line (ACL)  ,United States of America,Alang,India,17-09-2016
2016,9264312,Rento,Passenger Ro/Ro,25984,,2003,Togo,,Grimaldi Group S.p.A. ,Italy,Grimaldi Group S.p.A. ,Grimaldi Euromed S.p.A. ,Italy,Aliaga,Turkey,23-03-2016
2016,9147679,Wilma,General Cargo With Container Capacity,8388,,1997,Antigua & Barbuda,,Kawasaki Kisen Kaisha Limited ('K' Line) ,Japan,SAL Heavy Lift GmbH ,SAL Heavy Lift GmbH ,Germany,Zhoushan,China,10-03-2016
2016,9146730,Ella,Bulk Carrier,85437,,1996,Comoros,,Kumiai Senpaku Company Limited  ,Japan,Kumiai Senpaku Company Limited  ,Southern Pacific Holding Corporation  ,Panama,Chittagong,Bangladesh,05-09-2016
2016,9245017,Molly,Fully Cellular Containership,66332,,2001,Comoros,,Mitsui O.S.K. Lines Limited (MOL)  ,Japan,Seno Kisen K.K.  ,Erica Navigation S.A.  ,Panama,Chittagong,Bangladesh,07-04-2016
2016,9236482,Promise,Fully Cellular Containership,71902,,2002,Comoros,,Mitsui O.S.K. Lines Limited (MOL)  ,Japan,Mitsui O.S.K. Lines Limited (MOL)  ,IS Container Private Limited  ,Singapore,Chittagong,Bangladesh,29-06-2016
2016,9236470,Precision,Fully Cellular Containership,71902,,2002,Comoros,,Shoei Kisen Kaisha Limited  ,Japan,Shoei Kisen Kaisha Limited  ,Cypress Maritime (Panama) S.A.  ,Panama,Chittagong,Bangladesh,30-06-2016
2016,9245029,Lion,Fully Cellular Containership,66332,,2001,Comoros,,Tokei Kaiun Company Limited  ,Japan,Tokei Kaiun Company Limited  ,Leo Ocean S.A.  ,Panama,Chittagong,Bangladesh,20-08-2016
2016,9102617,Riental Treasure,Bulk Ore Carrier,77439,,1994,Korea (South),,Nippon Yusen Kabushiki Kaisha (NYK)  ,Japan,NYK Bulkship (Korea) Company Limited  ,NYK Bulkship (Korea) Company Limited  ,Korea (South),Gadani,Pakistan,23-06-2016
2016,8612251,Atlas Highway,Vehicle Carrier,45742,,1987,Liberia,,Fukunaga Kaiun K.K. ,Japan,Fukunaga Kaiun K.K. ,Eternity Maritime Shipping S.A. ,Panama,Alang,India,29-12-2016
2016,8604278,Top,Passenger Ro/Ro,26933,,1987,Palau,,Nishinihon Kisen K.K.  ,Japan,Nishinihon Kisen K.K.  ,Utopia Line S.A.  ,Japan,Alang,India,05-07-2016
2016,9247558,Chicago,Fully Cellular Containership,66332,,2001,Palau,,Shoei Kisen Kaisha Limited  ,Japan,Shoei Kisen Kaisha Limited  ,Almirante Shipping S.A.  ,Panama,Chittagong,Bangladesh,04-09-2016
2016,8610526,Marina Ace,Vehicle Carrier,54332,,1987,Panama,,Kansai Steamship Company Limited  ,Japan,Kansai Steamship Company Limited  ,New Shipcarrier S.A.  ,Panama,Alang,India,04-06-2016
2016,9152167,Corona Emblem,Bulk Carrier,42870,,1998,Panama,,Kawasaki Kisen Kaisha Limited ('K' Line) ,Japan,Taiyo Nippon Kisen Company Limited ,Kino Transport S.A. ,Panama,Xinhui,China,19-03-2016
2016,8612263,Triton Highway ,Vehicle Carrier,45783,,1987,Panama,,Kawasaki Kisen Kaisha Limited ('K' Line)  ,Japan,Taiyo Nippon Kisen Company Limited  ,St. Paul Maritime Corporation  ,Liberia,Alang,India,08-04-2016
2016,8612316,Hercules Highway ,Vehicle Carrier,46875,,1987,Panama,,Kawasaki Kisen Kaisha Limited ('K' Line)  ,Japan,Taiyo Nippon Kisen Company Limited  ,St. Paul Maritime Corporation  ,Liberia,Alang,India,16-09-2016
2016,8319718,Century Highway No.2,Vehicle Carrier,44616,,1985,Panama,,Kawasaki Kisen Kaisha Limited ('K' Line)  ,Japan,Taiyo Nippon Kisen Company Limited ,Canopus Maritime Company Limited ,Liberia,Aliaga,Turkey,31-05-2016
2016,9176266,Coral,Bulk Carrier,25942,,1999,Panama,,Kumiai Senpaku Company Limited ,Japan,Kumiai Senpaku Company Limited ,Southern Pacific Holding Corporation ,Panama,Alang,India,06-12-2016
2016,8607749,Hudson Leader ,Vehicle Carrier,47307,,1987,Panama,,Mitsubishi Group of Companies  ,Japan,Mitsubishi Logistics Corporation  ,Hudson River Shipholding S.A.  ,Panama,Alang,India,22-05-2016
2016,9201736,Mona Linden,Bulk Carrier,84504,,2000,Panama,,Mitsui O.S.K. Lines Limited (MOL) ,Japan,Mitsui O.S.K. Lines Limited (MOL) ,Daystar Shipping Corporation ,Panama,Alang,India,26-02-2016
2016,9146948,Rubin Oak,Bulk Carrier,40619,,1997,Panama,,Mitsui O.S.K. Lines Limited (MOL) ,Japan,Mitsui O.S.K. Lines Limited (MOL) ,Juliet Shipping Corporation (85%) & Tsukiboshi Shipping Corporation S.A. (15%) ,Panama,Alang,India,07-02-2016
2016,9051806,Sapphire Ace,Vehicle Carrier,45796,,1993,Panama,,Mitsui O.S.K. Lines Limited (MOL)  ,Japan,MOL Auto Logistics (India) Private Limited  ,Polar Express S.A.  ,Panama,Alang,India,03-08-2016
2016,8919996,Sanshu Maru,Bulk Carrier,55130,,1991,Panama,,Nippon Yusen Kabushiki Kaisha (NYK) ,Japan,Nippon Yusen Kabushiki Kaisha (NYK) ,Teak Shipholding S.A. ,Panama,Alang,India,11-02-2016
2016,9206372,Onga,Bulk Ore Carrier,113887,,2001,Panama,,Nippon Yusen Kabushiki Kaisha (NYK) ,Japan,Nippon Yusen Kabushiki Kaisha (NYK) ,Oriental Marine Shipping Incorporated ,Panama,Jiangyin,China,11-05-2016
2016,9138874,Shin Ondo ,Bulk Carrier,77065,,1996,Panama,,Nippon Yusen Kabushiki Kaisha (NYK)  ,Japan,Hachiuma Steamship Company Limited  ,Frontier Maritime Shipping II S.A. & Tsukiboshi Shipping Corporation S.A.  ,Panama,Alang,India,04-06-2016
2016,8708907,Morning Melody,Vehicle Carrier,47068,,1988,Panama,,Shoei Kisen Kaisha Limited ,Japan,Shoei Kisen Kaisha Limited ,Jek Navigation (Panama) S.A. ,Panama,Alang,India,09-02-2016
2016,9253088,Cape Century ,Bulk Carrier,87413,,2001,Singapore,,Kumiai Senpaku Company Limited  ,Japan,Kumiai Senpaku Company Limited  ,Kumiai Navigation Private Limited  ,Singapore,Chittagong,Bangladesh,19-04-2016
2016,9245005,Advantage,Fully Cellular Containership,66332,,2001,St. Kitts-Nevis,,Shoei Kisen Kaisha Limited ,Japan,Shoei Kisen Kaisha Limited ,Cypress Maritime (Panama) S.A. ,Panama,Alang,India,28-03-2016
2016,8303214,Mi Yang 7,General Cargo With Container Capacity,3249,,1983,Korea (North),,"Korea,Government of the Democratic People's Republic of ",Korea (North),Korea Miyang Shipping Company Limited ,Dongcheng Shipping Limited ,Korea (North),Jiangyin,China,24-05-2016
2016,7633416,II Sim,General Cargo With Container Capacity,1596,,1977,Korea (North),,"Korea,Government of the Democratic People's Republic of ",Korea (North),Korea Kangsong General Trading Corporation ,Korea Kangsong General Trading Corporation ,Korea (North),Jingjiang,China,22-04-2016
2016,9064889,Ocean,Bulk Carrier,110489,,1994,Comoros,,Pan Ocean Company Limited ,Korea (South),Pan Ocean Company Limited ,Pan Ocean Company Limited ,Korea (South),Chittagong,Bangladesh,16-11-2016
2016,9135365,C. Iris,Bulk Carrier,38194,,1996,Korea (South),,Chang Myung Shipping Company Limited ,Korea (South),Chang Myung Shipping Company Limited ,Chang Myung Shipping Company Limited ,Korea (South),Chittagong,Bangladesh,15-10-2016
2016,9102227,C. March,Bulk Carrier  ,77255,,1995,Korea (South),,Chang Myung Shipping Company Limited ,Korea (South),Chang Myung Shipping Company Limited ,Chang Myung Shipping Company Limited ,Korea (South),Gadani,Pakistan,29-11-2016
2016,9074509,C. Polaris,Bulk Carrier,77211,,1995,Korea (South),,Chang Myung Shipping Company Limited  ,Korea (South),Chang Myung Shipping Company Limited  ,Chang Myung Shipping Company Limited  ,Korea (South),Chittagong,Bangladesh,08-06-2016
2016,9040857,C. Queen,Bulk Carrier,77697,,1994,Korea (South),,Chang Myung Shipping Company Limited  ,Korea (South),Chang Myung Shipping Company Limited  ,Chang Myung Shipping Company Limited  ,Korea (South),Chittagong,Bangladesh,20-07-2016
2016,8415275,Lime Bell,General Cargo,9628,,1984,Korea (South),,Dong Won Shipping Company Limited ,Korea (South),Dong Won Shipping Company Limited ,Dong Won Shipping Company Limited ,Korea (South),Busan,Korea (South),06-11-2016
2016,8602775,Morning Marvel,Vehicle Carrier,47654,,1987,Korea (South),,EUKOR Car Carriers Incorporated ,Korea (South),EUKOR Car Carriers Incorporated ,EUKOR Car Carriers Incorporated ,Korea (South),Aliaga,Turkey,19-01-2016
2016,8715314,C. Young,Bulk Carrier,36550,,1988,Korea (South),,First Shipping Company Limited ,Korea (South),First Shipping Company Limited ,Twin Star Line Incorporated ,Panama,Chittagong,Bangladesh,13-01-2016
2016,9037721,POS Bravery,Bulk Carrier,110593,,1992,Korea (South),,Hahn & Company  ,Korea (South),H-Line Shipping Company Limited  ,H-Line Shipping Company Limited  ,Korea (South),Chittagong,Bangladesh,12-07-2016
2016,9037733,POS Ambition,Bulk Carrier,75277,,1992,Korea (South),,Hahn & Company (77.8%) and Hanjin Shipping Company Limited (22.2%)  ,Korea (South),H-Line Shipping Company Limited  ,H-Line Shipping Company Limited  ,Korea (South),Gadani,Pakistan,14-04-2016
2016,9037745,Goodwill ,Bulk Carrier,75277,,1992,Korea (South),,Hahn & Company (77.8%) and Hanjin Shipping Company Limited (22.2%)  ,Korea (South),H-Line Shipping Company Limited  ,H-Line Shipping Company Limited  ,Korea (South),Gadani,Pakistan,05-05-2016
2016,9015541,Hanjin Marseilles,Fully Cellular Containership,51299,,1993,Korea (South),,Hanjin Shipping Company Limited ,Korea (South),Hanjin Shipping Company Limited ,Hanjin Shipping Company Limited ,Korea (South),Alang,India,11-01-2016
2016,9136060,Evelyn Hayne ,Bulk Carrier,38932,,1997,Korea (South),,Hayne Shipping Company Limited  ,Korea (South),Hayne Shipping Company Limited  ,Hayne Shipping Company Limited  ,Korea (South),Chittagong,Bangladesh,21-08-2016
2016,9129378,New Way 1 ,Bulk Carrier,18507,,1997,Korea (South),,Jinkang Shipping Company Limited ,Korea (South),Jinkang Shipping Company Limited ,Jinkang Shipping Company Limited ,Korea (South),Alang,India,21-02-2016
2016,9147899,KG Barito,Bulk Carrier,40483,,1996,Korea (South),,KG Maritime Company Limited ,Korea (South),KG Maritime Company Limited ,KG Maritime Company Limited ,Korea (South),Alang,India,11-02-2016
2016,9085340,GS Angel ,Bulk Carrier,63153,,1995,Korea (South),,Kingsway Shipping Company Limited  ,Korea (South),Kingsway Shipping Company Limited  ,Global Service Corporation  ,Korea (South),Gadani,Pakistan,08-06-2016
2016,9079133,Hanjin New Orleans,Bulk Carrier,37550,,1994,Korea (South),,Korea Asset Management Corporation ,Korea (South),Korea Asset Management Corporation ,Kamco No.3 Shipping Company S.A. ,Panama,Gadani,Pakistan,06-02-2016
2016,9048108,New Horizon,Bulk Carrier,25189,,1992,Korea (South),,Korea Line Corporation ,Korea (South),Kwangyang Marine Company Limited ,Kwangyang Marine Company Limited ,Korea (South),Chittagong,Bangladesh,02-10-2016
2016,8821606,Anemone,Bulk Carrier,77650,,1990,Korea (South),,Korea Line Corporation  ,Korea (South),Korea Line Corporation  ,Tiger United S.A.  ,Panama,Gadani,Pakistan,20-03-2016
2016,9012381,Delta Pride,Bulk Carrier,25189,,1991,Korea (South),,Korea Line Corporation  ,Korea (South),Kwangyang Marine Company Limited  ,Kwangyang Marine Company Limited  ,Korea (South),Gadani,Pakistan,30-08-2016
2016,8826046,Sa Ja Bong,General Cargo,7092,,1980,Korea (South),,"Korea,Government of the Democratic People's Republic of ",Korea (South),Kimchaek Fishery Station ,Kimchaek Fishery Station ,Korea (South),Jiangyin,China,18-11-2016
2016,8807193,GNS Donghae,Bulk Carrier,35351,,1990,Korea (South),,SW Shipping Company Limited ,Korea (South),SW Shipping Company Limited ,GNS Seoul Company Limited ,Korea (South),Chittagong,Bangladesh,11-01-2016
2016,9033830,Wooyang Clover,General Cargo,2120,,1991,Korea (South),,Woo Yang Shipping Company Limited ,Korea (South),Woo Yang Shipping Company Limited ,Woo Yang Shipping Company Limited ,Korea (South),Jiangyin,China,17-05-2016
2016,8811754,Oceanus,Liquid Petroleum Gas Carrier,3219,,1989,Korea (South),,Youngsan Marine Company Limited ,Korea (South),Youngsan Marine Company Limited ,Youngsan Marine Company Limited ,Korea (South),Chittagong,Bangladesh,05-01-2016
2016,9122784,C. Oasis ,Bulk Carrier,85721,,1996,Panama,,Chang Myung Shipping Company Limited  ,Korea (South),Chang Myung Shipping Company Limited  ,GMF Great Ocean Shipping Company S.A.  ,Panama,Gadani,Pakistan,22-04-2016
2016,9169225,C. Triumph ,Bulk Carrier,88385,,1999,Panama,,Chang Myung Shipping Company Limited  ,Korea (South),Chang Myung Shipping Company Limited  ,Crystal P.S.A.  ,Panama,Gadani,Pakistan,22-04-2016
2016,8506749,Dr Ace,Vehicle Carrier,48547,,1986,Panama,,Doriko Limited ,Korea (South),Doriko Limited ,DR Line S.A. ,Panama,Chittagong,Bangladesh,23-11-2016
2016,9156589,Blue Mont Blanc,Bulk Carrier,38477,,1998,Panama,,Golden Bridge Asset Management Company Limited  ,Korea (South),Golden Bridge Financial Group  ,Blue Marine 1 Corporation ,Panama,Chittagong,Bangladesh,10-04-2016
2016,9032551,Collonges,Bulk Carrier,77214,,1993,Panama,,Hanaro Shipping Company Limited ,Korea (South),Hanaro Shipping Company Limited ,HR Primus S.A. ,Panama,Chittagong,Bangladesh,31-01-2016
2016,9135509,Prime,General Cargo With Container Capacity,15737,,1996,Panama,,Kings Ocean Shipping Company Limited  ,Korea (South),Kings Ocean Shipping Company Limited  ,Optimus Prime Shipping S.A.  ,Panama,Gadani,Pakistan,05-05-2016
2016,9000895,K. Cosmos,Bulk Ore Carrier,138694,,1992,Panama,,Korea Line Corporation  ,Korea (South),Kwangyang Marine Company Limited  ,K. Cosmos Maritime S.A.  ,Panama,Chittagong,Bangladesh,03-06-2016
2016,9110999,New Fantasy,Bulk Carrier,27116,,1996,Panama,,Pan Ocean Company Limited  ,Korea (South),Pan Ocean Company Limited  ,Pos Maritime LX S.A.  ,Panama,Chittagong,Bangladesh,14-06-2016
2016,9111008,New Giant,Bulk Carrier,27116,,1996,Panama,,Pan Ocean Company Limited  ,Korea (South),Pan Ocean Company Limited  ,Pos Maritime MX S.A.  ,Panama,Chittagong,Bangladesh,14-07-2016
2016,7926045,K No. 9,General Cargo ,11748,,1981,Panama,,Shin Heung Shipping Company Limited ,Korea (South),Chang Duck Shipping Company Limited ,Santo Shipping S.A. ,Panama,Chittagong,Bangladesh,07-03-2016
2016,8025111,K No. 8,General Cargo ,9112,,1981,Panama,,Shin Heung Shipping Company Limited ,Korea (South),Chang Duck Shipping Company Limited ,Santo Shipping S.A. ,Panama,Chittagong,Bangladesh,12-03-2016
