YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,LAST_FLAG,PREVIOUS_FLAG,BENEFICIAL_OWNER,BO_COUNTRY,COMMERCIAL_OPERATOR,REGISTERED_OWNER,RO_COUNTRY,PLACE,COUNTRY,ARRIVAL
2015,9139488,San ,Fully Cellular Containership,53324,,1997,Palau,,F. Laeisz Schiffahrtsges.mbH & Company,Germany,Reederei F.Laeisz GmbH ,Beteiligungs KG ms Pusan Schiffahrtsges. mbH & Company,Germany,Chittagong,Bangladesh,28-11-2015
2015,9158422,Masuren,Bulk Carrier,25719,,1997,Malta ,,F.H. Bertling Reederei GmbH,Germany,F.H. Bertling Reederei GmbH,ms Masuren Schiffahrtsges. mbH & Company KG,Malta,Alang,India,12-09-2015
2015,9158410,Toscana,Bulk Carrier,25719,,1997,Malta ,,F.H. Bertling Reederei GmbH ,Germany,F.H. Bertling Reederei GmbH ,ms Toscana Schiffahrtsges. mbH & Company KG,Germany,Alang,India,13-06-2015
2015,9447419,Fair Afroditi,Combined Chemical And Oil Tanker,8513,,2008,Liberia ,,Fairdeal Group Management S.A. ,Greece,Fairdeal Group Management S.A. ,Alfa Tria Shipping Company Limited ,Liberia,Aliaga,Turkey,20-12-2015
2015,8612304,Punto Rosso,Reefer,4961,,1987,Kiribati,,Fairport Shipping Limited ,Greece,Fairport Shipping Limited ,Naftosini SA ,Greece,Alang,India,26-02-2015
2015,8017061,GSN Unity,Gas Carrier,8592,,1982,Panama,,Far East Shipmanagement Limited ,Hong Kong,Far East Shipmanagement Limited ,Sphinx Overseas Agencies SA ,Panama,Alang,India,01-01-2015
2015,8311156,Angara,Bulk Carrier,22629,,1985,Vanuatu ,,Far-Eastern Shipping Company (FESCO),Russia,Fesco Wallem Shipmanagement Limited  ,Angara Maritime Limited,Hong Kong,Chittagong,Bangladesh,24-02-2015
2015,8311168,Yenisey,Bulk Carrier,22629,,1985,Marshall Islands ,,Far-Eastern Shipping Company (FESCO)  ,Russia,Fesco Wallem Shipmanagement Limited ,Yenisey Maritime Limited,Marshall Islands,Chittagong,Bangladesh,24-01-2015
2015,7388700,Zuma,Floating Production Tanker,68442,,1975,St. Kitts-Nevis,,Federal Government of Nigeria ,Nigeria,Nigerian National Petroleum Corporation,Nigerian National Petroleum Corporation,Nigeria,Chittagong,Bangladesh,19-05-2015
2015,8613255,Carvisa Tres,Fishing (General),252,,1987,Spain ,,FICP Armadores de Pesca S.L.,Spain,FICP Armadores de Pesca S.L.,FICP Armadores de Pesca S.L.,Spain,Marin,Spain,11-05-2015
2015,8419893,Rui Fu Fa,Bulk Carrier,35954,,1987,Panama ,,Five Ocean Maritime Services Company Limited,China,Five Ocean Maritime Services Company Limited,Rui Fu Fa Shipping Company Limited,Hong Kong,Chittagong,Bangladesh,30-04-2015
2015,8308941,Wan Voyager,Bulk Carrier,22135,,1984,Panama,,Five Ocean Maritime Services Company Limited ,China,Five Ocean Maritime Services Company Limited ,Wan Cheng Shipping Private Limited ,Singapore,Gadani,Pakistan,12-10-2015
2015,9198020,Ionian,Bulk Carrier,90876,,1998,St. Kitts-Nevis ,,Fostiropoulos Group of Companies,Greece,Fairsky Shipping & Trading S.A.  ,Prosperity Navigation Enterprises S.A.,Panama,Alang,India,02-06-2015
2015,7209253,Tiffany S.,Reefer,1729,,1972,Panama ,,Fransov S.A.S.  ,France,Fransov S.A.S.  ,Daz Maritime S.A.  ,Panama,Klaipeda,Lithuania,31-07-2014
2015,9082829,Santos,General Cargo With Container Capacity,15509,,1998,Togo ,,Frota Oceanica e Amazonica S.A.,Brazil,Frota Oceanica e Amazonica S.A.,Frota Oceanica e Amazonica S.A.,Brazil,Alang,India,16-07-2015
2015,7016981,Geo Prospector,Seismographic Research,1417,,1970,Panama ,,Fugro NV,Netherlands,Fugro Marine Services B.V.,Geo Prospector Marine Incorporated  ,Norway,Ghent,Belgium,07-07-2015
2015,8409927,Geo Endeavour,Support,514,,1985,Panama ,,Fugro NV,Netherlands,Fugro Marine Services B.V.  ,Geo Endeavour Incorporated,Netherlands,Aliaga,Turkey,31-03-2015
2015,7433701,Guo Dian 5,Bulk Carrier,22254,,1982,China ,,Fujian Guohang Ocean Shipping (Group) Company Limited ,China,Fujian Guohang Ocean Shipping (Group) Company Limited ,Fujian Guohang Ocean Shipping (Group) Company Limited ,China,Taizhou,China,09-07-2015
2015,8322727,An Ji Jiang,Asphalt Tanker,3951,,1986,China ,,Fujian Jie An Shipping Company Limited,China,Fujian Jie An Shipping Company Limited,Fujian Jie An Shipping Company Limited,China,Unknown,China,03-08-2012
2015,8623913,Qing Bao Shi,Bulk Carrier,31698,,1986,China ,,Fujian Province Xiamen Shipping Corporation,China,Fujian Province Xiamen Shipping Corporation,Fujian Province Xiamen Shipping Corporation,China,Unknown,China,17-02-2015
2015,8312693,Hua Sheng Jiang,Bulk Carrier,20099,,1985,China ,,Fujian Shipping Company (FUSCO)  ,China,Fujian Shipping Company (FUSCO)  ,Hainan Tongli Shipping Company Limited  ,China,Jiangyin,China,8-02-2015
2015,8108810,Jin Cheng He,Fully Cellular Containership,19915,,1983,China ,,Fujian Zhonghang Shipping Company Limited  ,China,Fujian Zhonghang Shipping Company Limited  ,Fujian Zhonghang Shipping Company Limited  ,China,Zhoushan,China,28-04-2015
2015,9119646,Yusuf Cepnioglu,Fully Cellular Containership,4984,,1995,Turkey ,,Furkan Denizcilik Sanayi ve Ticaret Limited Sirketi  ,Turkey,Furkan Denizcilik Sanayi ve Ticaret Limited Sirketi  ,Furkan Denizcilik Sanayi ve Ticaret Limited Sirketi  ,Turkey,Ambelaki,Greece,28-01-2015
2015,8318623,Gingko,Bulk Carrier,25899,,1984,Singapore,,Fuzhou Minlun Shipping Company Limited ,China,Fuzhou Minlun Shipping Company Limited ,Wan Qi Shipping Private Limited ,Singapore,Gadani,Pakistan,09-10-2015
2015,8507509,Lora,Bulk Carrier,23540,,1986,Panama ,,Gamma Denizcilik Nakliyat ve Dis Ticaret Limited Sirketi  ,Turkey,Gamma Denizcilik Nakliyat ve Dis Ticaret Limited Sirketi  ,Luna Marine Limited  ,Malta,Chittagong,Bangladesh,08-02-2015
2015,7012179,Ocean Seeker,Research,1943,,1970,United Kingdom,,Gardline Shipping Limited ,United Kingdom,Gardline Shipping Limited ,Gardline Shipping Limited ,United Kingdom,Grenaa,Denmark,15-12-2015
2015,9074858,Philippine,Liquid Petroleum Gas Carrier,2868,,1995,France (Int. Register) ,,Geogas Trading S.A.,Switzerland,Geogas Maritime SAS  ,Lyonesse Marine S.A.,Marshall Islands,Aliaga,Turkey,04-06-2015
2015,8104321,Grampian Heaven,Standby Safety Vessel,769,,1982,United Kingdom,,George Craig & Sons Limited,United Kingdom,George Craig & Sons Limited,George Craig & Sons Limited,United Kingdom,Grenaa,Denmark,24-09-2015
2015,8104345,Grampian Sprite,Standby Safety Vessel,766,,1982,United Kingdom,,George Craig & Sons Limited,United Kingdom,George Craig & Sons Limited,George Craig & Sons Limited,United Kingdom,Grenaa,Denmark,22-11-2015
2015,9138915,Giovanni,Bulk Carrier,37846,,1996,Bahamas ,,Gestion Maritime S.A.M. ,Monaco,Gestion Maritime S.A.M. ,River Thames Shipping Company Limited ,Bahamas,Gadani,Pakistan,27-11-2015
2015,8026359,Barasun 1,Tug/Supply,1221,,1982,Panama ,,Global Array Sendirian Berhad,Malaysia,Global Array Sendirian Berhad,Global Array Sendirian Berhad,Malaysia,Mumbai,India,18-06-2015
2015,9125607,Ville d'Aquarius,Fully Cellular Containership,40465,,1996,Cyprus ,,Global Ship Lease Incorporated ,United Kingdom,Global Ship Lease Incorporated ,Global Ship Lease 2 Limited ,Cyprus,Alang,India,12-11-2015
2015,9125619,Ville d'Orion,Fully Cellular Containership,40465,,1997,Cyprus ,,Global Ship Lease Incorporated ,United Kingdom,Global Ship Lease Incorporated ,Global Ship Lease 1 Limited ,Cyprus,Alang,India,11-12-2015
2015,8751320,GSF Arctic I,Drill Platform,12072,,1980,Vanuatu ,,GlobalSantaFe Corporation,United States of America,GlobalSantaFe Corporation,GlobalSantaFe Drilling Company,Panama,Aliaga,Turkey,07-07-2015
2015,8750091,GSF Aleutian Key,Drill Platform,10856,,1976,Vanuatu ,,GlobalSantaFe Corporation ,United States of America,GlobalSantaFe Corporation ,GlobalSantaFe International Drilling Incorporated ,United States of America,Aliaga,Turkey,23-12-2015
2015,9019030,Asean Prosper,Bulk Carrier,17130,,1992,Panama ,,Glory Ship Management Private Limited,Singapore,Glory Ship Management Private Limited,Sophia Maritime Limited S.A.,Panama,Alang,India,05-06-2015
2015,8202070,Sentosa,Bulk Carrier,22308,,1982,Panama ,,Glory Ship Management Private Limited,Singapore,Glory Ship Management Private Limited,Golden Fortune Limited S.A.  ,Panama,Alang,India,08-07-2015
2015,8324385,Capt. Nazih,Bulk Carrier,25982,,1985,Belize ,,GMZ Ship Management Company S.A.,Lebanon,GMZ Ship Management Company S.A.,Naval Shiptrade S.A.  ,Marshall Islands,Gadani,Pakistan,04-06-2015
2015,8026347,Malaviya Five,Tug/Supply,1221,,1982,India ,,GOL Offshore Limited,India,GOL Offshore Limited,GOL Offshore Limited,India,Mumbai,India,01-04-2015
2015,9127461,Channel Alliance,Bulk Carrier,87368,,1996,Hong Kong ,,Golden Ocean Group Limited,Norway,Golden Ocean Management AS  ,Golden President Shipping Corporation,Panama,Chittagong,Bangladesh,07-06-2015
2015,9127473,Channel Navigator,Bulk Carrier,87368,,1997,Hong Kong ,,Golden Ocean Group Limited  ,Norway,Golden Ocean Management AS  ,Golden Hilton Shipping Corporation  ,Panama,Gadani,Pakistan,07-05-2015
2015,7638985,Gold Sand,Bulk Carrier,10826,,1977,Panama ,,Gou Rei Maritime S.A.,Taiwan,Gou Rei Maritime S.A.,Gou Rei Maritime S.A.,Taiwan,Chittagong,Bangladesh,11-05-2015
2015,9087269,Adamastos,Bulk Carrier,39017,,1995,Liberia ,,Gourdomichalis Maritime S.A.  ,Greece,Blue Wall Shipping Limited  ,Adamastos Shipping & Trading S.A.,Liberia,Aliaga,Turkey,29-07-2015
2015,7531266,Tebes,Roll On Roll Off,8393,,1977,Tanzania ,,Government of Algeria,Algeria,Compagnie Nationale Algerienne de Navigation (CNAN) Group SpA,CNAN Med S.p.A.,Algeria,Aliaga,Turkey,20-08-2015
2015,7708297,Eleghma,Roll On Roll Off,8393,,1978,Tanzania ,,Government of Algeria  ,Algeria,Compagnie Nationale Algerienne de Navigation (CNAN) Group SpA  ,CNAN Med S.p.A.,Algeria,Aliaga,Turkey,19-02-2015
2015,7420211,Djurdjura,General Cargo With Container Capacity,5389,,1976,Algeria ,,Government of Algeria  ,Algeria,Compagnie Nationale Algerienne de Navigation (CNAN) Group SpA  ,CNAN Nord S.p.A.  ,Algeria,Aliaga,Turkey,03-04-2015
2015,7420223,Djorf,General Cargo With Container Capacity,5389,,1977,Algeria ,,Government of Algeria  ,Algeria,Compagnie Nationale Algerienne de Navigation (CNAN) Group SpA  ,CNAN Nord S.p.A.  ,Algeria,Aliaga,Turkey,12-06-2015
2015,7711854,Ibn Khaldoun II,General Cargo With Container Capacity,5400,,1977,Algeria ,,Government of Algeria  ,Algeria,Compagnie Nationale Algerienne de Navigation (CNAN) Group SpA  ,CNAN Nord S.p.A.  ,Algeria,Aliaga,Turkey,15-05-2015
2015,7720934,Ibn Sina II,General Cargo With Container Capacity,5403,,1978,Algeria ,,Government of Algeria  ,Algeria,Compagnie Nationale Algerienne de Navigation (CNAN) Group SpA  ,CNAN Nord S.p.A.  ,Algeria,Aliaga,Turkey,24-04-2015
2015,8617110,Banglar Doot,General Cargo With Container Capacity,13125,,1988,Bangladesh ,,Government of Bangladesh ,Bangladesh,Bangladesh Shipping Corporation ,Bangladesh Shipping Corporation ,Bangladesh,Chittagong,Bangladesh,18-10-2015
2015,8120818,Banglar Moni,General Cargo With Container Capacity,10383,,1983,Bangladesh ,,Government of Bangladesh ,Bangladesh,Bangladesh Shipping Corporation ,Bangladesh Shipping Corporation ,Bangladesh,Chittagong,Bangladesh,26-10-2015
2015,7913270,Banglar Mamata,General Cargo With Container Capacity,11764,,1980,Bangladesh ,,Government of Bangladesh ,Bangladesh,Bangladesh Shipping Corporation ,Bangladesh Shipping Corporation ,Bangladesh,Chittagong,Bangladesh,22-12-2015
2015,5050309,Petar Beron,Training,7476,,1949,Bulgaria ,,Government of Bulgaria  ,Bulgaria,Navigation Maritime Bulgare Limited (NAVIBULGAR)  ,Navigation Maritime Bulgare Limited (NAVIBULGAR)  ,Bulgaria,Aliaga,Turkey,16-01-2015
2015,8209676,Ark,Passenger (Cruise),14501,,1983,Cook Islands ,,Government of Indonesia,Indonesia,Government of Indonesia,Direktorat Jenderal Perhubungan Laut,Indonesia,Chittagong,Bangladesh,11-12-2014
2015,8307820,Isa Delta,Bulk Carrier,1984,,,Indonesia ,,Government of Indonesia,Indonesia,P.T. PANN Multi Finance,P.T. PANN Multi Finance,Indonesia,Chittagong,Bangladesh,26-08-2015
2015,8318702,Sharmi,Bulk Carrier,35609,,1986,Comoros ,,Government of Indonesia ,Indonesia,P.T. PANN Multi Finance ,P.T. PANN Multi Finance ,Indonesia,Gadani,Pakistan,19-09-2015
2015,8308238,Mex III,Product Tanker,26309,,1989,St. Kitts-Nevis ,,Government of Mexico,Mexico,Petroleos Mexicanos Gerencia de Transportacion Maritimos (Pemex),Petroleos Mexicanos Gerencia de Transportacion Maritimos (Pemex),Mexico,Alang,India,26-08-2015
2015,6512354,Veronica,Passenger (Cruise),28891,,1966,Bahamas ,,Government of Oman ,Oman,Government of Oman ,Government of Oman ,Oman,Alang,India,19-11-2015
2015,7625835,Georg Ots,Passenger Ro/Ro,12549,,1980,Russia ,,Government of the Republic of Russian Federation,Russia,Federal State Unitary Enterprise Rosmorport,Federal State Unitary Enterprise Rosmorport,Russia,Zhoushan,China,31-08-2014
2015,7913749,Grand Noble,General Cargo,4802,,1980,Panama ,,Go-Wide Shipping Holding Limited,Hong Kong,Go-Wide Shipping Holding Limited,Bright Moon Shipping Incorporated,Hong Kong,Zhangjiagang,China,29-05-2014
2015,8014356,Seatiger,General Cargo With Container Capacity,3433,,1981,Cambodia ,,Grand Marine Limited,Russia,Grand Marine Limited,Delouna Shipping Company Limited  ,Cyprus,Chittagong,Bangladesh,08-06-2015
2015,8315176,Lian Hua,Bulk Carrier,20099,,1984,Panama ,,Greatsources Shipping Consultants Limited,China,Greatsources Shipping Consultants Limited,Link World Shipping Limited  ,China,Chittagong,Bangladesh,06-05-2015
2015,8502834,Star Atlantic,General Cargo With Container Capacity,,,1986,Norway (Int. Register) ,,Grieg Star Group AS,Norway,Grieg Star Shipping AS,Grieg International II AS,Norway,Jiangyin,China,25-07-2015
2015,8309828,Star Florida,General Cargo With Container Capacity,25345,,1985,Norway (Int. Register) ,,Grieg Star Group AS  ,Norway,Grieg Star Shipping AS  ,Grieg International II AS  ,Norway,Jiangyin,China,02-01-2015
2015,8309842,Star Fraser,General Cargo With Container Capacity,25345,,1985,Norway (Int. Register) ,,Grieg Star Group AS  ,Norway,Grieg Star Shipping AS  ,Grieg International II AS  ,Norway,Jiangyin,China,28-03-2015
2015,7507265,Star Dieppe,General Cargo With Container Capacity,27911,,1977,Norway (Int. Register) ,,Grieg Star Group AS  ,Norway,Grieg Star Shipping AS  ,Grieg Shipping II AS,Norway,Xinhui,China,05-05-2015
2015,8214152,Atlantic Companion,Roll On Roll Off With Container Capacity,57255,,1984,Sweden ,,Grimaldi Group S.p.A.,Italy,Grimaldi Group S.p.A.,Atlantic Container Line AB,Sweden,Alang,India,12-09-2015
2015,6915051,Iginia,Roll On Roll Off,5768,,1969,Italy ,,Grupo Ferrovie dello Stato,Italy,Rete Ferroviaria Italiana (RFI) S.p.A.  ,Rete Ferroviaria Italiana (RFI) S.p.A.  ,Italy,Aliaga,Turkey,29-05-2015
2015,7907180,Peregrine I,Drill Ship,11710,,1982,Bahamas ,,Gryphon Energy Asia Pacific Sendirian Berhad,Malaysia,Gryphon Energy Asia Pacific Sendirian Berhad,Albatross Energy (L) Incorporated ,Malaysia,Chittagong,Bangladesh,20-09-2015
2015,8108573,Xin Guang Zhou,Bulk Carrier,35707,,1983,China ,,Guangdong Haidian Shipping Company Limited,China,Guangdong Haidian Shipping Company Limited,Guangdong Haidian Shipping Company Limited,China,Xinhui,China,03-04-2015
2015,7944308,Yuan,General Cargo,10234,,1980,Comoros ,,Guangdong Sun Font Shipping Company,China,Guangdong Sun Font Shipping Company,Guangdong Sun Font Shipping Company,China,Chittagong,Bangladesh,18-03-2015
2015,9077111,Sino 6,Combined Bulk And Oil Carrier,45593,,1994,Panama ,,Guangzhou Kuifenghang Shipping Company Limited  ,China,Guangzhou Kuifenghang Shipping Company Limited  ,Hongkong De Feng Shipping Limited  ,Hong Kong,Chittagong,Bangladesh,07-04-2015
2015,8309892,Hua Du Hai,Bulk Carrier,27589,,1985,China ,,Guangzhou Pan Ocean Shipping  ,China,Guangzhou Pan Ocean Shipping  ,Guangzhou Pan Ocean Shipping  ,China,Ningde ,China,20-12-2014
2015,8321101,Emerald II,Bulk Carrier,28739,,1987,Panama ,,Gulf of Aden Shipping (LLC),United Arab Emirates,Gulf of Aden Shipping (LLC),Oriental Bay Shipping & Trading Incorporated,Panama,Gadani,Pakistan,23-04-2015
2015,8821668,Hanjin Haypoint,Bulk Carrier,77992,,1990,South Korea,,Hahn & Company (77.8%) and Hanjin Shipping Company Limited (22.2%) ,South Korea,H-Line Shipping Company Limited ,H-Line Shipping Company Limited ,South Korea,Chittagong,Bangladesh,02-11-2015
2015,9039145,Empress,Bulk Carrier,76925,,1992,South Korea,,Hahn & Company (77.8%) and Hanjin Shipping Company Limited (22.2%) ,South Korea,H-Line Shipping Company Limited ,H-Line Shipping Company Limited ,South Korea,Gadani,Pakistan,02-09-2015
2015,8400220,Sheng,Bulk Carrier,16605,,1984,St. Kitts-Nevis ,,Hainan Hai Yuan Xing Transport Company Limited,China,Hainan Hai Yuan Xing Transport Company Limited,Hua Fong Marine Private Limited,China,Chittagong,Bangladesh,05-05-2015
2015,8814512,Shen Tou Wan,Fully Cellular Containership,37193,,1990,China ,,Hainan Pan Ocean Shipping Company Limited,China,Hainan Pan Ocean Shipping Company Limited,Hainan Pan Ocean Shipping Company Limited,China,Yangpu,China,07-12-2014
2015,8803458,Rong Yi,Bulk Carrier,36549,,1989,Panama ,,Haistar Maritime Company Limited,Hong Kong,Haistar Maritime Company Limited,Rongyi Shipping Company Limited,Hong Kong,Chittagong,Bangladesh,10-05-2015
2015,6402901,Timor Challenger,Standby Safety Vessel,999,,1964,Panama ,,Hakvoort Transport Shipping BV  ,Netherlands,Hakvoort Transport Shipping BV  ,Wexford Shipping & Trading Incorporated,Panama,Aliaga,Turkey,07-01-2015
2015,7002186,Hannah 2,Research,1863,,1969,Cambodia ,,Hannah International Mobilization  ,South Korea,Hannah International Mobilization  ,Hannah International Mobilization  ,South Korea,Chittagong,Bangladesh,13-02-2015
2015,9038919,Paris Express,Fully Cellular Containership,53815,,1994,Bermuda ,,Hapag-Lloyd Aktiengesellschaft,Germany,Hapag-Lloyd Aktiengesellschaft,Hapag-Lloyd Aktiengesellschaft,Germany,Xinhui,China,09-02-2015
2015,8902539,Kiel Express,Fully Cellular Containership,53783,,1991,Bermuda ,,Hapag-Lloyd Aktiengesellschaft  ,Germany,Hapag-Lloyd Aktiengesellschaft  ,Hapag-Lloyd Ships Limited  ,Germany,Xinhui,China,15-03-2015
2015,8711368,Bonn Express,Fully Cellular Containership,35919,,1989,Bermuda ,,Hapag-Lloyd Aktiengesellschaft  ,Germany,Hapag-Lloyd Aktiengesellschaft  ,Hapag-Lloyd Aktiengesellschaft  ,Germany,Aliaga,Turkey,02-02-2015
2015,8711370,Heidelberg Express,Fully Cellular Containership,35919,,1989,Bermuda ,,Hapag-Lloyd Aktiengesellschaft  ,Germany,Hapag-Lloyd Aktiengesellschaft  ,Hapag-Lloyd Aktiengesellschaft  ,Germany,Aliaga,Turkey,24-06-2015
2015,8905969,Livorno Express,Fully Cellular Containership,37474,,1991,Bermuda ,,Hapag-Lloyd Aktiengesellschaft  ,Germany,Hapag-Lloyd Aktiengesellschaft  ,Hapag-Lloyd Ships Limited  ,Germany,Aliaga,Turkey,27-04-2015
2015,7204318,Arco Humber,Trailing Suction Dredger,5535,,1972,United Kingdom,,Heidelberg Cement Group,Germany,Hanson Aggregates Marine Limited  ,Hanson Aggregates Marine Limited  ,United Kingdom,s'Gravendeel,Netherlands,01-04-2015
2015,8313049,Ocean Lovely,Bulk Carrier,18579,,1985,Panama,,Hengfa Shipping Incorporated ,China,Hengfa Shipping Incorporated ,Ocean Lovely Shipping Limited ,Hong Kong,Alang,India,10-12-2015
2015,6717019,Barracuda I,Salvage tug,1082,,1967,Panama ,,Hermes Maritime Services Private Limited,India,Hermes Maritime Services Private Limited,Atlantic Star Enterprises Inc,Panama,Chittagong,Bangladesh,20-04-2015
2015,8223232,Avenger,Fire Fighting Tug/Supply,1449,,1984,Liberia ,,Hermes Maritime Services Private Limited,India,Hermes Maritime Services Private Limited,Pino Shipping Limited,St. Kitts-Nevis,Alang,India,06-05-2015
2015,8307040,Lady Sadika,Bulk Carrier,22009,,1984,Malta ,,Hind Maritime Enterprises S.A.  ,Greece,Hind Maritime Enterprises S.A.  ,Sadi Shipping Company Limited,Malta,Gadani,Pakistan,19-05-2015
2015,8323862,Hoang Son Sun,Bulk Carrier,13881,,1984,Mongolia ,,Hoang Son Company Limited,Vietnam,Hoang Son Company Limited,Hoang Son Company Limited,Vietnam,Chittagong,Bangladesh,09-02-2015
2015,8801723,Green Lotus,General Cargo With Container Capacity,6588,,1988,Panama ,,Hoang Thanh Shipping Company Limited,Vietnam,Hoang Thanh Shipping Company Limited,Hoang Thanh Shipping Company Limited,Vietnam,Alang,India,16-06-2015
2015,8307882,Xin Sheng,Bulk Carrier,22009,,1984,Panama ,,Hong Kong Shun Xin Marine Limited,China,Hong Kong Shun Xin Marine Limited,Hong Kong Haoxin Shipping Limited,Panama,Chittagong,Bangladesh,04-05-2015
2015,8307507,Xing An Da,Bulk Carrier,19340,,1984,Panama ,,Hong Sheng Da Shipmanagement Private Limited,Hong Kong,Hong Sheng Da Shipmanagement Private Limited,Xing An Da Shipping Limited  ,British Virgin Islands,Alang,India,11-08-2015
2015,8715481,Xing Heng Da,Bulk Carrier,37086,,1989,Panama,,Hong Sheng Da Shipmanagement Private Limited ,China,Hong Sheng Da Shipmanagement Private Limited ,Xing Heng Da Shipping Limited ,Hong Kong,Chittagong,Bangladesh,18-12-2015
2015,7501338,Ever Glory,Bulk Carrier,11998,,1976,Panama ,,Hong Tong Shipping Company Limited,Hong Kong,Hong Tong Shipping Company Limited,Universal International Corporation,Taiwan,Alang,India,18-06-2015
2015,6812211,Horizon Challenger,Fully Cellular Containership,18775,,1968,United States of America,,Horizon Lines LLC,United States of America,Horizon Lines LLC,Horizon Lines LLC,United States of America,Brownsville,United States of America,30-06-2014
2015,8126159,Banga Bonik,Fully Cellular Containership,5932,,1983,Bangladesh ,,HRC Shipping Limited,Bangladesh,HRC Shipping Limited,HRC Shipping Limited,Bangladesh,Chittagong,Bangladesh,22-07-2015
2015,9084774,Hub Stellar,Fully Cellular Containership,9048,,1994,Marshall Islands ,,Hubline Berhad,Malaysia,Hub Shipping Sendirian Berhad  ,Mount Mulu LLC,Marshall Islands,Chittagong,Bangladesh,19-05-2015
2015,9123958,Hub Grandiose,Fully Cellular Containership,9048,,1995,Marshall Islands ,,Hubline Berhad  ,Malaysia,Hub Shipping Sendirian Berhad ,Mount Mulu LLC ,Marshall Islands,Chittagong,Bangladesh,18-05-2015
2015,9087283,Global Victory,Bulk Carrier,76068,,1996,Malta ,,Hyundai Merchant Marine Company Limited (HMM),South Korea,Hyundai Merchant Marine Company Limited (HMM),Erato Owning Company Limited  ,Greece,Chittagong,Bangladesh,22-03-2015
2015,8821632,Prosperity 1,Bulk Carrier,77650,,1990,Sierra Leone ,,Hyundai Merchant Marine Company Limited (HMM),South Korea,Hyundai Merchant Marine Company Limited (HMM),Hyundai Merchant Marine Company Limited (HMM),South Korea,Chittagong,Bangladesh,07-05-2015
2015,8821591,Universal 1,Bulk Carrier,101604,,1990,Sierra Leone ,,Hyundai Merchant Marine Company Limited (HMM),South Korea,Hyundai Merchant Marine Company Limited (HMM),Hyundai Merchant Marine Company Limited (HMM),South Korea,Chittagong,Bangladesh,09-05-2015
2015,7806881,Princess Juana K.,Bulk Carrier,11059,,1978,Panama ,,I.M. Marine Services (London) Limited,United Kingdom,I.M. Marine Services (London) Limited,Medela Investment Incorporated,Panama,Aliaga,Turkey,13-05-2015
2015,8806797,Dubai Star,Fully Cellular Containership,37209,,1991,Liberia,,Icon Investment Corporation ,United States of America,Icon Investment Corporation ,Icon Containership II LLC ,United States of America,Alang,India,09-02-2015
2015,7361233,Nero,RoRo,40594,,1976,St. Kitts-Nevis,,Ignazio Messina & C. S.p.A. ,Italy,Ignazio Messina & C. S.p.A. ,Ignazio Messina & C. S.p.A. ,Italy,Alang,India,05-01-2015
2015,8310956,Thai Dawn,Bulk carrier,18722,,1985,Marshall Islands,,IMC Shipping Company Private Limited ,Singapore,IMC Shipping Company Private Limited ,Harvest Shipping Company Limited ,Marshall Islands,Alang,India,11-01-2015
2015,8606305,Thai Harvest,Bulk carrier,23124,,1987,Marshall Islands,,IMC Shipping Company Private Limited ,Singapore,IMC Shipping Company Private Limited ,Greenfield Limited ,Marshall Islands,Alang,India,27-02-2015
2015,8116738,Malmo,General Cargo With Container Capacity,8328,,1982,Tanzania ,,IMS Greece Company ,Greece,IMS Greece Company ,Globestar Shipping Limited ,Marshall Islands,Aliaga,Turkey,19-09-2015
2015,8023319,Suraya-Y,Bulk carrier,9099,,1982,Sierra Leone,,Indicator Marine Company Limited ,Egypt,Indicator Marine Company Limited ,Suraya Shipping Company Limited ,Marshall Islands,Alang,India,16-02-2015
2015,8309012,Ingenious,Bulk Carrier,22142,,1985,Panama ,,Ingenious Enterprise Limited,British Virgin Islands,Ingenious Enterprise Limited,Ingenious Enterprise Limited,British Virgin Islands,Chittagong,Bangladesh,01-07-2015
2015,8623286,Petrusse,Chemical Tanker,0,,1959,Luxembourg,,International Oil Transport ,Luxembourg,International Oil Transport ,International Oil Transport ,Luxembourg,Kampen,Netherlands,03-11-2015
2015,8203995,Viva,Product Tanker,944,,1982,Belize ,,International Sea Incorporated,Belize,International Sea Incorporated,International Sea Incorporated,Belize,Chittagong,Bangladesh,21-07-2015
2015,7630141,Belize City,Bulk Carrier,9965,,1976,Belize ,,International Shipping Group & Trading Limited,Turkey,International Shipping Group & Trading Limited,Belize Shipping & Trading Limited  ,Belize,Aliaga,Turkey,29-03-2015
2015,8213897,Mainport Elm,Anchor Handling Tug/Supply,1089,,1983,Marshall Islands ,,Irish Mainport Holdings,Ireland,Mainport International Corporation,Mainport International Corporation,Marshall Islands,Alang,India,09-06-2015
2015,8106599,Albatoul,General Cargo,3016,,1981,Togo ,,ISM Group Limited,Syria,Zain Shipping Company SA  ,AHR Shipping Company Limited,Saint Kitts and Nevis,Aliaga,Turkey,29-01-2015
2015,9113666,Zim Pacific,Fully Cellular Containership,41507,,1996,Liberia,,Israel Corporation Limited ,Israel,Zim Integrated Shipping Services Limited ,Zim Pacific Maritime Limited ,Liberia,Chittagong,Bangladesh,16-11-2015
2015,9139919,Zim Iberia,Fully Cellular Containership,41507,,1997,Liberia,,Israel Corporation Limited ,Israel,Zim Integrated Shipping Services Limited ,Zim Iberia Maritime Company S.a.r.l. ,Liberia,Chittagong,Bangladesh,29-11-2015
